province_code,influenza,influenza_death,dengue_fever,dengue_fever_death,diarrhoea,diarrhoea_death,vaporation,rain,raining_day,temperature,humidity,sun_hour,date1,year,month
30,0,0,0,0,0,0,44.4,598.2,28,25.9,89,114,7/15/1999,1999,7
30,0,0,0,0,0,0,47.7,473.1,24,25.7,87,145,7/15/1999,1999,7
27,2245,0,0,0,1304,0,68,527.2,26,26.5,87,131,7/15/1999,1999,7
27,2245,0,0,0,1304,0,76.8,358.7,23,27.3,89,104,7/15/1999,1999,7
27,2245,0,0,0,1304,0,96.8,275.1,15,26.4,86,147,7/15/1999,1999,7
27,2245,0,0,0,1304,0,63.2,263.8,20,25.5,79,151,7/15/1999,1999,7
27,2245,0,0,0,1304,0,97.6,222.9,11,27.8,82,177,7/15/1999,1999,7
27,2245,0,0,0,1304,0,80.8,236.8,21,25.6,79,154,7/15/1999,1999,7
27,2245,0,0,0,1304,0,113.1,185.9,17,29,86,148,7/15/1999,1999,7
27,2245,0,0,0,1304,0,91.3,145.5,12,23.8,88,166,7/15/1999,1999,7
3,1247,0,1,0,317,0,56.8,246.1,23,25.5,84,129,7/15/1999,1999,7
3,1247,0,1,0,317,0,71.7,183.5,19,29.1,82,186,7/15/1999,1999,7
3,1247,0,1,0,317,0,93.3,313.4,16,29.7,86,179,7/15/1999,1999,7
3,1247,0,1,0,317,0,57,294.3,21,29.2,82,187,7/15/1999,1999,7
29,2582,0,0,0,1514,0,84.6,187.2,20,29.3,88,187,7/15/1999,1999,7
29,2582,0,0,0,1514,0,57.9,1429.1,23,28.4,86,135,7/15/1999,1999,7
25,1660,0,0,0,1086,0,64.6,295.4,26,28.2,89,138,7/15/1999,1999,7
16,1517,0,0,0,680,0,54.1,530.5,28,20.2,90,111,7/15/1999,1999,7
16,1517,0,0,0,680,0,51.7,405.9,29,23.4,82,102,7/15/1999,1999,7
16,1517,0,0,0,680,0,72.6,100.2,17,28.5,83,150,7/15/1999,1999,7
16,1517,0,0,0,680,0,81.1,71.5,13,28.9,85,140,7/15/1999,1999,7
7,2895,0,0,0,335,0,80.2,142.9,16,29.1,87,151,7/15/1999,1999,7
7,2895,0,0,0,335,0,60.2,174.2,18,28.9,82,0,7/15/1999,1999,7
31,801,0,0,0,273,0,88.5,120.6,16,29.2,87,161,7/15/1999,1999,7
31,801,0,0,0,273,0,54.3,245.3,20,26.2,87,0,7/15/1999,1999,7
24,1237,0,0,0,680,0,64.9,191.2,17,28,85,146,7/15/1999,1999,7
24,1237,0,0,0,680,0,60.6,148.1,20,28.6,85,158,7/15/1999,1999,7
4,3271,0,0,0,786,0,83.5,282.9,16,28.8,84,168,7/15/1999,1999,7
4,3271,0,0,0,786,0,91.1,83,16,29.3,82,184,7/15/1999,1999,7
20,2950,0,0,0,1293,0,95,109.2,17,29.6,84,175,7/15/1999,1999,7
13,1976,0,0,0,840,0,86,173.4,15,29.7,87,190,7/15/1999,1999,7
13,1976,0,0,0,840,0,65.1,229.6,21,28.1,85,0,7/15/1999,1999,7
13,1976,0,0,0,840,0,57.5,254.9,24,26.5,86,129,7/15/1999,1999,7
9,1965,0,0,0,1272,0,73.1,293.1,18,27.6,83,150,7/15/1999,1999,7
9,1965,0,0,0,1272,0,74.1,306.1,19,29.2,87,191,7/15/1999,1999,7
9,1965,0,0,0,1272,0,69.1,153.6,19,28.1,83,175,7/15/1999,1999,7
8,3476,0,0,0,1858,0,92.7,63.5,14,28.6,81,216,7/15/1999,1999,7
8,3476,0,0,0,1858,0,100.4,103.6,13,29.8,83,184,7/15/1999,1999,7
8,3476,0,0,0,1858,0,102,167.8,14,29,83,157,7/15/1999,1999,7
11,2055,0,110,0,970,0,86.1,151.3,19,29.7,84,186,7/15/1999,1999,7
11,2055,0,110,0,970,0,29.1,234.8,19,27.8,85,157,7/15/1999,1999,7
11,2055,0,110,0,970,0,70.1,212.4,16,29.2,87,180,7/15/1999,1999,7
6,1674,0,141,0,1015,0,69.8,5.6,3,18.6,85,76,1/15/2000,1999,7
15,2119,0,6,0,2204,0,74.9,78.4,12,28.6,85,139,7/15/1999,1999,7
15,2119,0,6,0,2204,0,72.8,93.7,13,29.1,83,170,7/15/1999,1999,7
15,2119,0,6,0,2204,0,95,297.8,18,29.6,85,153,7/15/1999,1999,7
10,5118,0,0,0,1890,0,73.3,186.9,12,29.5,78,172,7/15/1999,1999,7
2,2183,0,1,0,1311,0,100.7,336.6,15,30.1,85,171,7/15/1999,1999,7
17,1238,0,0,0,2639,0,100.7,178.6,15,29.6,82,176,7/15/1999,1999,7
17,1238,0,0,0,2639,0,105,101.5,14,29.8,80,181,7/15/1999,1999,7
12,6825,0,0,0,7877,0,109.6,112,13,30.2,84,185,7/15/1999,1999,7
19,1465,0,0,0,1219,0,108.1,46.5,10,29.9,84,177,7/15/1999,1999,7
19,1465,0,0,0,1219,0,136.1,177.3,13,29.7,81,182,7/15/1999,1999,7
22,10531,0,82,0,3591,0,107.3,64.6,9,30,83,176,7/15/1999,1999,7
22,10531,0,82,0,3591,0,96.8,241.5,17,29.6,82,168,7/15/1999,1999,7
22,10531,0,82,0,3591,0,101.7,79.3,12,29.6,79,180,7/15/1999,1999,7
22,10531,0,82,0,3591,0,129.8,135.7,15,30,76,198,7/15/1999,1999,7
22,10531,0,82,0,3591,0,113.6,89.7,8,30.5,80,226,7/15/1999,1999,7
23,4095,0,23,0,2129,0,119.8,72.4,11,30.1,84,206,7/15/1999,1999,7
23,4095,0,23,0,2129,0,64.6,262.6,19,28.5,82,155,7/15/1999,1999,7
23,4095,0,23,0,2129,0,91.3,137.7,13,28.9,77,166,7/15/1999,1999,7
23,4095,0,23,0,2129,0,117.6,79.3,15,29.9,76,202,7/15/1999,1999,7
23,4095,0,23,0,2129,0,128,114.8,12,30,79,206,7/15/1999,1999,7
23,4095,0,23,0,2129,0,124.7,48.2,6,29.9,74,125,7/15/1999,1999,7
23,4095,0,23,0,2129,0,147.3,76.4,9,30.1,77,147,7/15/1999,1999,7
23,4095,0,23,0,2129,0,137,129.8,9,29.9,80,137,7/15/1999,1999,7
21,3933,0,0,0,2235,0,116.2,77.5,14,29,69,116,7/15/1999,1999,7
21,3933,0,0,0,2235,0,178.4,60.3,4,30.7,70,178,7/15/1999,1999,7
21,3933,0,0,0,2235,0,157.4,65,8,30.6,68,157,7/15/1999,1999,7
38,1466,0,71,0,651,0,246.7,18.9,4,30.8,72,248,7/15/1999,1999,7
38,1466,0,71,0,651,0,165.2,28.2,6,30.8,69,165,7/15/1999,1999,7
26,397,0,37,0,567,0,171,5.6,5,30.8,68,257,7/15/1999,1999,7
26,397,0,37,0,567,0,210.5,15,4,30.9,67,211,7/15/1999,1999,7
45,348,0,0,0,1015,0,239.9,5.2,4,30.6,85,240,7/15/1999,1999,7
32,333,0,9,0,357,0,81.3,291.4,15,25.7,75,180,7/15/1999,1999,7
49,2330,0,10,0,1616,0,125.9,62.4,7,29.2,76,234,7/15/1999,1999,7
49,2330,0,10,0,1616,0,116.2,127.2,7,29.6,77,251,7/15/1999,1999,7
28,759,0,54,0,1224,0,116,78,9,29.1,84,222,7/15/1999,1999,7
40,533,0,38,0,438,0,71.1,182.8,13,27.2,78,190,7/15/1999,1999,7
40,533,0,38,0,438,0,117.5,78.5,8,29.4,71,246,7/15/1999,1999,7
56,93,0,86,0,505,0,140.4,1.6,6,30,70,226,7/15/1999,1999,7
42,2253,0,107,0,1424,0,186.6,7.8,4,30.4,70,249,7/15/1999,1999,7
43,1297,0,77,0,659,0,228.8,1.1,4,29.4,79,237,7/15/1999,1999,7
61,2439,0,264,1,1026,0,129.4,36.1,8,28.5,72,226,7/15/1999,1999,7
61,2439,0,264,1,1026,0,145.5,83.2,13,28.8,86,208,7/15/1999,1999,7
35,2351,0,79,0,1622,0,78.4,348.2,11,26.7,89,183,7/15/1999,1999,7
41,2354,0,28,0,864,0,121.3,285,19,27.8,86,201,7/15/1999,1999,7
41,2354,0,28,0,864,0,75.4,192.4,25,24.4,94,126,7/15/1999,1999,7
37,1924,0,40,0,1176,0,45.3,430.6,28,24.2,81,132,7/15/1999,1999,7
55,0,0,0,0,0,0,95.6,136,14,27.1,87,199,7/15/1999,1999,7
34,417,0,22,0,288,0,70.6,124.2,19,24.5,82,152,7/15/1999,1999,7
34,417,0,22,0,288,0,48.6,807.9,26,22.9,90,110,7/15/1999,1999,7
57,1488,0,75,0,543,0,49.2,180.4,22,18.5,92,147,7/15/1999,1999,7
48,220,0,18,0,1019,0,27.3,566.5,26,21.8,90,124,7/15/1999,1999,7
36,1513,0,14,0,1487,0,41.2,516.9,25,26,86,143,7/15/1999,1999,7
59,11,0,18,0,3017,0,67.8,232.7,25,26.8,80.6129,187,7/15/1999,1999,7
60,129,0,119,0,2501,0,99.6,322.6,20,27.5,85,185,7/15/1999,1999,7
52,2041,0,246,2,2522,0,61.4,146.4,21,26.9,87,155,7/15/1999,1999,7
62,646,0,333,1,736,0,59.9,157.6,14,26.7,89,158,7/15/1999,1999,7
46,1134,0,234,2,2845,0,63.6,236.4,22,26.7,89,166,7/15/1999,1999,7
39,12,0,255,2,3928,0,50.3,250.3,23,26.4,84,164,7/15/1999,1999,7
63,3139,0,65,1,1408,0,93.1,138.2,18,27.1,90,155,7/15/1999,1999,7
51,168,0,107,2,2060,0,67.2,225.9,23,26.3,90,161,7/15/1999,1999,7
64,854,0,35,0,624,0,39.7,294,25,26.4,87,150,7/15/1999,1999,7
54,663,0,190,0,968,1,100.7,471.3,21,27.5,90,150,7/15/1999,1999,7
15,7844,0,0,0,4149,0,58.6,343,24,26.4,86,151,7/15/1999,1999,8
15,7844,0,0,0,4149,0,71.6,406.6,21,27.1,91,137,7/15/1999,1999,8
15,7844,0,0,0,4149,0,47.4,557.7,28,25.8,90,107,8/15/1999,1999,8
15,7844,0,0,0,4149,0,35.9,710.5,28,19.9,92,92,8/15/1999,1999,8
30,0,0,0,0,0,0,40.3,410.7,27,22.6,89,113,8/15/1999,1999,8
30,0,0,0,0,0,0,50.9,290.8,25,24.9,88,114,8/15/1999,1999,8
30,0,0,0,0,0,0,46.8,348.2,29,26.9,89,110,8/15/1999,1999,8
27,3787,0,0,0,956,0,49.8,329.1,27,25,90,129,8/15/1999,1999,8
27,3787,0,0,0,956,0,60.1,478.6,25,25.5,88,119,8/15/1999,1999,8
27,3787,0,0,0,956,0,88.2,327.3,25,27.3,90,107,8/15/1999,1999,8
27,3787,0,0,0,956,0,97,268.4,22,25.1,87,148,8/15/1999,1999,8
27,3787,0,0,0,956,0,53,164.7,27,24.7,82,145,8/15/1999,1999,8
27,3787,0,0,0,956,0,70.2,248.2,22,26.7,88,153,8/15/1999,1999,8
27,3787,0,0,0,956,0,54,329.6,21,24.8,85,139,8/15/1999,1999,8
27,3787,0,0,0,956,0,65.1,296.4,21,27.6,90,149,8/15/1999,1999,8
3,2002,0,0,0,349,0,60,273.3,27,22.7,89,151,8/15/1999,1999,8
3,2002,0,0,0,349,0,48.7,353.8,25,24.7,88,139,8/15/1999,1999,8
3,2002,0,0,0,349,0,53.5,341.8,24,27.7,88,152,8/15/1999,1999,8
3,2002,0,0,0,349,0,55.4,304.7,23,28,89,126,8/15/1999,1999,8
29,2289,0,0,0,1326,0,59.5,338.1,19,27.7,84,144,8/15/1999,1999,8
29,2289,0,0,0,1326,0,75.5,257.8,19,28.3,88,177,8/15/1999,1999,8
25,2579,0,0,0,996,0,50.8,1086.2,25,27.4,88,137,8/15/1999,1999,8
16,2664,0,0,0,959,0,54.4,659.7,26,27.1,92,133,8/15/1999,1999,8
16,2664,0,0,0,959,0,33.4,417.2,27,19.3,90,90,8/15/1999,1999,8
16,2664,0,0,0,959,0,44.4,325.9,31,22.7,86,95,8/15/1999,1999,8
16,2664,0,0,0,959,0,55.9,177.2,20,27.2,86,143,8/15/1999,1999,8
7,2995,0,0,0,331,0,62.4,324.5,23,27.6,86,137,8/15/1999,1999,8
7,2995,0,0,0,331,0,72.4,216.5,22,27.9,87,156,8/15/1999,1999,8
31,799,0,0,0,157,0,50,265.1,23,27.9,86,0,8/15/1999,1999,8
31,799,0,0,0,157,0,72.7,298.8,22,27.8,88,157,8/15/1999,1999,8
24,1394,0,1,0,805,0,50,218.4,25,25.1,88,0,8/15/1999,1999,8
24,1394,0,1,0,805,0,55.9,319.4,26,26.8,88,137,8/15/1999,1999,8
4,4145,0,0,0,1067,0,50.5,278,22,27.4,86,140,8/15/1999,1999,8
4,4145,0,0,0,1067,0,75.7,278.9,19,28,84,166,8/15/1999,1999,8
20,3282,0,0,0,1044,0,78.6,233.1,17,27.8,85,163,8/15/1999,1999,8
13,1915,0,0,0,423,0,77.5,265.6,15,28.1,86,161,8/15/1999,1999,8
13,1915,0,0,0,423,0,72.1,206.2,19,28.4,87,166,8/15/1999,1999,8
13,1915,0,0,0,423,0,59,221.9,24,26.9,86,0,8/15/1999,1999,8
9,2784,0,1,0,1008,0,53.5,391.5,26,25.2,88,129,8/15/1999,1999,8
9,2784,0,1,0,1008,0,62.1,319.4,24,26.2,87,127,8/15/1999,1999,8
9,2784,0,1,0,1008,0,60.3,288.2,18,27.7,89,147,8/15/1999,1999,8
8,3074,0,0,0,1704,0,60.9,379.1,22,26.7,87,132,8/15/1999,1999,8
8,3074,0,0,0,1704,0,73.7,141.6,24,27.7,85,188,8/15/1999,1999,8
8,3074,0,0,0,1704,0,71.1,150.5,20,28,89,128,8/15/1999,1999,8
11,1752,0,3,0,1029,0,61.1,249.5,22,27.1,86,107,8/15/1999,1999,8
11,1752,0,3,0,1029,0,65,239.5,17,28.2,89,146,8/15/1999,1999,8
11,1752,0,3,0,1029,0,39.8,401.8,21,27.8,89,111,8/15/1999,1999,8
6,707,0,56,0,934,0,47.7,804.9,26,27,90,105,8/15/1999,1999,8
15,2409,0,12,0,2667,0,50.4,616.3,24,26.8,90,102,8/15/1999,1999,8
15,2409,0,12,0,2667,0,48.5,418.1,20,27.5,89,121,8/15/1999,1999,8
15,2409,0,12,0,2667,0,62,195.3,18,27.9,88,146,8/15/1999,1999,8
10,5603,0,0,0,1736,0,54.1,288.1,18,28.1,82,160,8/15/1999,1999,8
2,3171,0,0,0,1020,0,80.7,166.2,17,28.7,91,150,8/15/1999,1999,8
17,1545,0,10,0,2340,0,56.1,147.1,18,27.9,88,140,8/15/1999,1999,8
17,1545,0,10,0,2340,0,74.8,189.3,12,28.1,87,132,8/15/1999,1999,8
12,7568,0,0,0,7152,0,56.6,240.6,18,28.2,86,122,8/15/1999,1999,8
19,1463,0,0,0,1241,0,79,381.9,17,28.5,91,111,8/15/1999,1999,8
19,1463,0,0,0,1241,0,106.2,7,5,21.3,82,155,11/15/2000,1999,8
22,11644,0,22,0,3575,0,61.6,247.9,16,27.6,89,120,8/15/1999,1999,8
22,11644,0,22,0,3575,0,53.7,284.6,17,27.9,90,118,8/15/1999,1999,8
22,11644,0,22,0,3575,0,46.9,383.5,24,27.7,89,124,8/15/1999,1999,8
22,11644,0,22,0,3575,0,55.6,117.3,21,27.5,89,131,8/15/1999,1999,8
22,11644,0,22,0,3575,0,59.3,217,20,27.9,83,128,8/15/1999,1999,8
23,5918,0,5,0,2362,0,61.7,63.9,17,28.6,88,131,8/15/1999,1999,8
23,5918,0,5,0,2362,0,64,230.3,22,27.9,87,134,8/15/1999,1999,8
23,5918,0,5,0,2362,0,47.4,386.4,22,27.3,87,133,8/15/1999,1999,8
23,5918,0,5,0,2362,0,56.8,198.4,24,27.4,86,119,8/15/1999,1999,8
23,5918,0,5,0,2362,0,61.9,179,14,27.8,84,137,8/15/1999,1999,8
23,5918,0,5,0,2362,0,70,81.4,11,28.1,85,128,8/15/1999,1999,8
23,5918,0,5,0,2362,0,74.1,92.4,9,28.3,80,74,8/15/1999,1999,8
23,5918,0,5,0,2362,0,94.3,143.4,15,28.4,82,94,8/15/1999,1999,8
21,3280,0,80,0,1553,0,89.6,99,12,28.4,84,90,8/15/1999,1999,8
21,3280,0,80,0,1553,0,74.7,185.9,20,27.6,74,75,8/15/1999,1999,8
21,3280,0,80,0,1553,0,124.7,50.4,8,29.2,77,125,8/15/1999,1999,8
38,1791,0,98,0,820,0,107.7,88.1,12,28.8,72,108,8/15/1999,1999,8
38,1791,0,98,0,820,0,177,127.1,7,29.6,76,180,8/15/1999,1999,8
26,734,0,9,0,512,0,126.7,29.4,9,29.5,74,127,8/15/1999,1999,8
26,734,0,9,0,512,0,135.2,47.5,8,29.5,74,196,8/15/1999,1999,8
45,188,0,32,0,1415,0,160.6,47.2,12,29.3,80,161,8/15/1999,1999,8
32,314,0,6,0,363,0,191.2,41.5,12,29.8,88,193,8/15/1999,1999,8
49,3223,0,6,0,2122,0,64.5,231.1,21,24.8,76,139,8/15/1999,1999,8
49,3223,0,6,0,2122,0,121.8,25,7,28.7,75,223,8/15/1999,1999,8
28,1844,0,19,0,1096,0,115.5,84.9,5,29.3,75,249,8/15/1999,1999,8
40,424,0,34,0,259,0,113,14.4,6,29,83,239,8/15/1999,1999,8
40,424,0,34,0,259,0,83.1,83.1,14,27.2,79,236,8/15/1999,1999,8
56,174,0,30,0,203,0,103.5,38.8,10,28.7,74,274,8/15/1999,1999,8
42,13281,0,1265,1,11214,0,130.5,30.1,6,29.4,70,261,8/15/1999,1999,8
43,1042,0,96,0,788,0,181.1,3.4,3,30.2,70,271,8/15/1999,1999,8
61,2059,0,200,1,1006,0,210.5,6.8,6,29,77,257,8/15/1999,1999,8
61,2059,0,200,1,1006,0,142.3,44.8,4,28.6,70,267,8/15/1999,1999,8
35,2527,0,0,0,1068,0,152.8,0.9,1,29,84,259,8/15/1999,1999,8
41,1638,0,20,0,660,0,82,254.7,8,26.9,89,212,8/15/1999,1999,8
41,1638,0,20,0,660,0,119.6,62.2,15,28,85,205,8/15/1999,1999,8
37,2120,0,23,0,1050,2,68.2,299.6,21,24.1,93,167,8/15/1999,1999,8
55,0,0,0,0,0,0,48,397.6,25,23.2,84,135,8/15/1999,1999,8
34,911,0,28,0,351,0,86.7,122.9,18,26.7,86,219,8/15/1999,1999,8
34,911,0,28,0,351,0,74.9,215.6,19,24.3,91,185,8/15/1999,1999,8
57,1128,0,62,0,495,1,48.2,427.4,27,23,91,142,8/15/1999,1999,8
48,241,0,17,0,742,0,47.4,291.9,27,18.2,91,146,8/15/1999,1999,8
36,807,0,11,1,1061,0,32.2,367.6,28,21.7,87,141,8/15/1999,1999,8
59,0,0,22,0,2759,0,56.1,245.9,17,26.5,85,163,8/15/1999,1999,8
60,106,0,128,0,2701,0,67.8,196,21,27,82.1936,181,8/15/1999,1999,8
52,2048,0,261,1,1981,0,102.6,222,17,27.7,82,202,8/15/1999,1999,8
62,523,0,178,0,472,0,74,130.4,12,27.7,85,180,8/15/1999,1999,8
46,1035,0,266,2,5044,0,69.1,106.3,18,27.2,87,180,8/15/1999,1999,8
39,7,0,206,0,3676,0,76,131.2,15,27.3,88,191,8/15/1999,1999,8
63,2414,0,64,0,1544,0,53.7,178.9,21,26.7,81,175,8/15/1999,1999,8
51,149,0,76,1,3247,0,109,248.2,17,27.8,89,184,8/15/1999,1999,8
64,675,0,28,0,636,0,75.3,191.3,18,26.6,88,178,8/15/1999,1999,8
54,1455,0,129,1,1153,0,44.7,284.3,20,26.7,85,153,8/15/1999,1999,8
15,6155,0,0,0,3309,0,98.5,423.4,18,27.7,89,178,8/15/1999,1999,9
15,6155,0,0,0,3309,0,66.4,213.5,21,26.4,86,162,8/15/1999,1999,9
15,6155,0,0,0,3309,0,75.1,321.1,20,27.2,88,161,8/15/1999,1999,9
15,6155,0,0,0,3309,0,64.3,232,16,25.7,89,193,9/15/1999,1999,9
30,0,0,0,0,0,0,37.2,274.2,21,18.9,86,143,9/15/1999,1999,9
30,0,0,0,0,0,0,55.3,58.3,15,22.3,84,191,9/15/1999,1999,9
30,0,0,0,0,0,0,62.5,81.5,13,24.3,85,180,9/15/1999,1999,9
27,3730,0,0,0,970,0,54.1,133.2,18,25.2,89,170,9/15/1999,1999,9
27,3730,0,0,0,970,0,51.3,40,13,24.2,88,180,9/15/1999,1999,9
27,3730,0,0,0,970,0,64.6,167.7,13,24.9,87,174,9/15/1999,1999,9
27,3730,0,0,0,970,0,73.5,81.2,11,26.4,88,154,9/15/1999,1999,9
27,3730,0,0,0,970,0,103.2,80.5,8,24.8,84,188,9/15/1999,1999,9
27,3730,0,0,0,970,0,67.9,108.5,13,23.7,82,187,9/15/1999,1999,9
27,3730,0,0,0,970,0,80.4,176.2,9,25.7,84,181,9/15/1999,1999,9
27,3730,0,0,0,970,0,66.8,185.2,14,24,85,182,9/15/1999,1999,9
3,934,0,0,0,280,0,65.2,142.8,14,26.3,88,131,9/15/1999,1999,9
3,934,0,0,0,280,0,63.1,115.8,17,21.4,88,176,9/15/1999,1999,9
3,934,0,0,0,280,0,55.7,103.9,11,23.8,86,182,9/15/1999,1999,9
3,934,0,0,0,280,0,61.7,158.7,15,26.8,85,207,9/15/1999,1999,9
29,1769,0,0,0,937,0,65.5,159.4,13,27.4,88,196,9/15/1999,1999,9
29,1769,0,0,0,937,0,44.6,189,15,26.8,84,174,9/15/1999,1999,9
25,3504,0,1,0,1034,0,65.5,187.3,15,27.3,86,229,9/15/1999,1999,9
16,3453,0,0,0,870,0,56.9,248.3,15,26.7,85,176,9/15/1999,1999,9
16,3453,0,0,0,870,0,69,179.4,14,26.7,92,190,9/15/1999,1999,9
16,3453,0,0,0,870,0,28.1,154,20,18.3,84,115,9/15/1999,1999,9
16,3453,0,0,0,870,0,70.7,32.5,12,21.9,86,169,9/15/1999,1999,9
7,2156,0,0,0,322,0,54.6,184.3,14,25.8,86,154,9/15/1999,1999,9
7,2156,0,0,0,322,0,59.2,162.4,14,26.6,87,185,9/15/1999,1999,9
31,696,0,0,0,229,0,69.1,312.9,11,27,87,194,9/15/1999,1999,9
31,696,0,0,0,229,0,49.7,194.5,12,26.9,84,0,9/15/1999,1999,9
24,1084,0,5,0,486,0,74.5,207.7,14,27.1,85,205,9/15/1999,1999,9
24,1084,0,5,0,486,0,70.1,115.2,12,23.9,86,0,9/15/1999,1999,9
4,4298,0,0,0,1012,0,69.6,76.3,10,26.1,85,194,9/15/1999,1999,9
4,4298,0,0,0,1012,0,59.4,102.6,13,26.8,81,207,9/15/1999,1999,9
20,3004,0,0,0,1071,0,100.4,102.6,9,27.8,84,228,9/15/1999,1999,9
13,3234,0,0,0,990,0,80.2,105.3,11,27.3,82,215,9/15/1999,1999,9
13,3234,0,0,0,990,0,79.2,141.7,12,27.8,82,212,9/15/1999,1999,9
13,3234,0,0,0,990,0,85.7,72.4,12,28.2,85,213,9/15/1999,1999,9
9,2263,0,5,0,902,0,68.1,83.4,8,25.9,82,0,9/15/1999,1999,9
9,2263,0,5,0,902,0,72.7,81.8,8,24.2,84,199,9/15/1999,1999,9
9,2263,0,5,0,902,0,81.4,105.1,9,25.7,82,195,9/15/1999,1999,9
8,2642,0,0,0,1755,0,75.4,128,11,27.3,86,220,9/15/1999,1999,9
8,2642,0,0,0,1755,0,67.1,174.6,8,26,83,209,9/15/1999,1999,9
8,2642,0,0,0,1755,0,95,126.8,7,27,82,148,9/15/1999,1999,9
11,1104,0,35,0,786,0,87.3,82,12,27.5,84,225,9/15/1999,1999,9
11,1104,0,35,0,786,0,90.8,64.4,10,26.6,82,196,9/15/1999,1999,9
11,1104,0,35,0,786,0,86.5,150.4,11,27.9,82,229,9/15/1999,1999,9
6,748,0,59,0,1080,0,74.7,122.9,11,27.6,81,232,9/15/1999,1999,9
15,1575,0,32,0,1481,0,80.6,157.6,7,27.3,83,219,9/15/1999,1999,9
15,1575,0,32,0,1481,0,90.8,278.2,5,26.5,88,197,9/15/1999,1999,9
15,1575,0,32,0,1481,0,73.2,179.9,11,27.3,86,225,9/15/1999,1999,9
10,4709,0,0,0,1621,0,66.1,186.9,11,27.3,85,195,9/15/1999,1999,9
2,2851,0,0,0,1292,0,64.5,191.3,13,27.7,77,207,9/15/1999,1999,9
17,1030,0,75,0,1944,0,96.9,195.4,12,28.5,87,194,9/15/1999,1999,9
17,1030,0,75,0,1944,0,62.1,41,11,15,84,40,2/15/2000,1999,9
12,7544,0,0,0,7047,0,71.5,80.5,12,27.5,85,224,9/15/1999,1999,9
19,1537,0,0,0,1217,0,82.1,100.6,8,27.5,85,207,9/15/1999,1999,9
19,1537,0,0,0,1217,0,66.6,198.9,9,27.8,83,180,9/15/1999,1999,9
22,12250,0,0,0,3674,0,86.2,222.3,10,28,88,222,9/15/1999,1999,9
22,12250,0,0,0,3674,0,73.5,178.9,11,26.9,85,209,9/15/1999,1999,9
22,12250,0,0,0,3674,0,72.4,130.3,12,27.6,86,202,9/15/1999,1999,9
22,12250,0,0,0,3674,0,67.8,154.9,10,27.3,86,212,9/15/1999,1999,9
22,12250,0,0,0,3674,0,64.7,178.6,11,27,85,203,9/15/1999,1999,9
23,6023,0,0,0,2455,1,71.4,39.2,10,27.2,85,207,9/15/1999,1999,9
23,6023,0,0,0,2455,1,64.2,127.6,13,27.4,86,199,9/15/1999,1999,9
23,6023,0,0,0,2455,1,79.1,147.4,9,27.3,87,208,9/15/1999,1999,9
23,6023,0,0,0,2455,1,49,240.1,13,26.4,86,178,9/15/1999,1999,9
23,6023,0,0,0,2455,1,65.8,172.8,12,26.4,86,196,9/15/1999,1999,9
23,6023,0,0,0,2455,1,60.9,159.1,12,26.9,83,205,9/15/1999,1999,9
23,6023,0,0,0,2455,1,69.4,64.1,10,27.1,84,182,9/15/1999,1999,9
23,6023,0,0,0,2455,1,81.6,165.5,12,27.4,83,82,9/15/1999,1999,9
21,4271,0,34,0,1769,0,73.1,153.4,15,27.1,81,73,9/15/1999,1999,9
21,4271,0,34,0,1769,0,88,148.5,11,27.3,84,88,9/15/1999,1999,9
21,4271,0,34,0,1769,0,69.2,216.2,16,26.7,83,69,9/15/1999,1999,9
38,1859,0,229,0,1076,0,83.1,96.7,10,27.5,85,83,9/15/1999,1999,9
38,1859,0,229,0,1076,0,59.3,159.8,12,26.7,84,59,9/15/1999,1999,9
26,466,0,4,0,829,0,82.6,339.8,12,27.1,83,159,9/15/1999,1999,9
26,466,0,4,0,829,0,81.5,100.5,11,27.4,84,82,9/15/1999,1999,9
45,470,0,22,0,959,0,79.1,230.8,15,27.5,84,169,9/15/1999,1999,9
32,417,0,13,0,468,0,83,452.7,14,27.3,86,83,9/15/1999,1999,9
49,3545,0,1,0,2220,0,72,718.9,11,26.8,88,170,9/15/1999,1999,9
49,3545,0,1,0,2220,0,48.8,153.8,15,24.6,84,168,9/15/1999,1999,9
28,1113,0,42,0,1170,0,75.1,210.7,14,27.3,83,175,9/15/1999,1999,9
40,493,0,40,0,350,0,74.9,174.7,13,27.5,83,185,9/15/1999,1999,9
40,493,0,40,0,350,0,65.7,238.1,11,27.3,88,179,9/15/1999,1999,9
56,505,0,27,0,405,0,51.6,245.2,14,26,84,155,9/15/1999,1999,9
42,1401,0,58,0,1291,0,72,216.5,16,27.4,86,181,9/15/1999,1999,9
43,1607,0,0,0,548,0,60.3,242.1,20,27.2,76,173,9/15/1999,1999,9
61,1814,0,129,0,1124,0,118.7,165.7,17,29.2,76,214,9/15/1999,1999,9
61,1814,0,129,0,1124,0,155.2,125.7,15,28.4,79,217,9/15/1999,1999,9
35,2916,0,0,0,1237,0,122.7,80,9,28.1,75,229,9/15/1999,1999,9
41,2350,0,10,0,928,0,125.1,123.4,12,28.3,83,229,9/15/1999,1999,9
41,2350,0,10,0,928,0,83.2,143.5,26,27.3,88,234,9/15/1999,1999,9
37,2393,0,47,0,1074,0,126.2,81.2,13,28.3,86,209,9/15/1999,1999,9
55,0,0,0,0,0,0,61.5,343.7,26,23.9,93,124,9/15/1999,1999,9
